parent	node
Surface structures	PA4086
Surface structures	PA4142
Surface structures	PA4295
Surface structures	PA4297
Surface structures	PA4299
Surface structures	PA4300
Surface structures	PA4301
Surface structures	PA4302
Surface structures	PA4303
Surface structures	PA4304
Surface structures	PA4305
Surface structures	PA4306
Surface structures	PA4526
Surface structures	PA4528
Surface structures	PA4648
Surface structures	PA4649
Surface structures	PA4650
Surface structures	PA4651
Surface structures	PA4652
Surface structures	PA4653
Surface structures	PA4958
Surface structures	PA5040
Surface structures	PA5041
Surface structures	PA5042
Surface structures	PA5043
Surface structures	PA5044
Surface structures	PA5262
Surface structures	PA5284
Genetic Info processing	DNA metabolism
DNA metabolism	Chromosome-associated proteins
Chromosome-associated proteins	PA1527
Chromosome-associated proteins	PA1804
Chromosome-associated proteins	PA3197
DNA metabolism	Degradation of DNA
Degradation of DNA	PA1816
Degradation of DNA	PA2749
Degradation of DNA	PA3777
Degradation of DNA	PA3909
Degradation of DNA	PA3910
Degradation of DNA	PA4042
Degradation of DNA	PA5048
DNA metabolism	"DNA replication, recombination, and repair"
"DNA replication, recombination, and repair"	PA0001
"DNA replication, recombination, and repair"	PA0002
"DNA replication, recombination, and repair"	PA0003
"DNA replication, recombination, and repair"	PA0004
"DNA replication, recombination, and repair"	PA0010
"DNA replication, recombination, and repair"	PA0357
"DNA replication, recombination, and repair"	PA0387
"DNA replication, recombination, and repair"	PA0577
"DNA replication, recombination, and repair"	PA0669
"DNA replication, recombination, and repair"	PA0750
"DNA replication, recombination, and repair"	PA0772
"DNA replication, recombination, and repair"	PA0923
"DNA replication, recombination, and repair"	PA0947
"DNA replication, recombination, and repair"	PA0965
"DNA replication, recombination, and repair"	PA0966
"DNA replication, recombination, and repair"	PA0967
"DNA replication, recombination, and repair"	PA0995
"DNA replication, recombination, and repair"	PA1031
"DNA replication, recombination, and repair"	PA1045
"DNA replication, recombination, and repair"	PA1462
"DNA replication, recombination, and repair"	PA1529
"DNA replication, recombination, and repair"	PA1532
"DNA replication, recombination, and repair"	PA1534
"DNA replication, recombination, and repair"	PA1686
"DNA replication, recombination, and repair"	PA1816
"DNA replication, recombination, and repair"	PA1866
"DNA replication, recombination, and repair"	PA1886
"DNA replication, recombination, and repair"	PA2118
"DNA replication, recombination, and repair"	PA2138
"DNA replication, recombination, and repair"	PA2150
"DNA replication, recombination, and repair"	PA2545
"DNA replication, recombination, and repair"	PA2585
"DNA replication, recombination, and repair"	PA2622
"DNA replication, recombination, and repair"	PA2738
"DNA replication, recombination, and repair"	PA2961
"DNA replication, recombination, and repair"	PA3002
"DNA replication, recombination, and repair"	PA3007
"DNA replication, recombination, and repair"	PA3011
"DNA replication, recombination, and repair"	PA3138
"DNA replication, recombination, and repair"	PA3161
"DNA replication, recombination, and repair"	PA3168
"DNA replication, recombination, and repair"	PA3232
"DNA replication, recombination, and repair"	PA3272
"DNA replication, recombination, and repair"	PA3344
"DNA replication, recombination, and repair"	PA3495
"DNA replication, recombination, and repair"	PA3567
"DNA replication, recombination, and repair"	PA3596
"DNA replication, recombination, and repair"	PA3617
"DNA replication, recombination, and repair"	PA3618
"DNA replication, recombination, and repair"	PA3620
"DNA replication, recombination, and repair"	PA3640
"DNA replication, recombination, and repair"	PA3725
"DNA replication, recombination, and repair"	PA3738
"DNA replication, recombination, and repair"	PA3832
"DNA replication, recombination, and repair"	PA3989
"DNA replication, recombination, and repair"	PA4172
"DNA replication, recombination, and repair"	PA4232
"DNA replication, recombination, and repair"	PA4234
"DNA replication, recombination, and repair"	PA4281
"DNA replication, recombination, and repair"	PA4282
"DNA replication, recombination, and repair"	PA4283
"DNA replication, recombination, and repair"	PA4284
"DNA replication, recombination, and repair"	PA4285
"DNA replication, recombination, and repair"	PA4316
"DNA replication, recombination, and repair"	PA4363
"DNA replication, recombination, and repair"	PA4400
"DNA replication, recombination, and repair"	PA4472
"DNA replication, recombination, and repair"	PA4609
"DNA replication, recombination, and repair"	PA4660
"DNA replication, recombination, and repair"	PA4763
"DNA replication, recombination, and repair"	PA4931
"DNA replication, recombination, and repair"	PA4946
"DNA replication, recombination, and repair"	PA4964
"DNA replication, recombination, and repair"	PA4967
"DNA replication, recombination, and repair"	PA5028
"DNA replication, recombination, and repair"	PA5050
"DNA replication, recombination, and repair"	PA5147
"DNA replication, recombination, and repair"	PA5280
"DNA replication, recombination, and repair"	PA5296
"DNA replication, recombination, and repair"	PA5319
"DNA replication, recombination, and repair"	PA5332
"DNA replication, recombination, and repair"	PA5345
"DNA replication, recombination, and repair"	PA5348
"DNA replication, recombination, and repair"	PA5443
"DNA replication, recombination, and repair"	PA5493
"DNA replication, recombination, and repair"	PA5562
"DNA replication, recombination, and repair"	PA5563
Genetic Info processing	Mobile and extrachromosomal element functions
Mobile and extrachromosomal element functions	Other@Mobile and extrachromosomal element functions
Other@Mobile and extrachromosomal element functions	PA4674
Mobile and extrachromosomal element functions	Prophage functions
Prophage functions	PA0612
Prophage functions	PA4870
Genetic Info processing	Protein fate
Protein fate	"Degradation of proteins, peptides, and glycopeptides"
"Degradation of proteins, peptides, and glycopeptides"	PA0277
"Degradation of proteins, peptides, and glycopeptides"	PA0355
"Degradation of proteins, peptides, and glycopeptides"	PA0371
"Degradation of proteins, peptides, and glycopeptides"	PA0372
"Degradation of proteins, peptides, and glycopeptides"	PA0423
"Degradation of proteins, peptides, and glycopeptides"	PA0459
"Degradation of proteins, peptides, and glycopeptides"	PA0580
"Degradation of proteins, peptides, and glycopeptides"	PA0766
"Degradation of proteins, peptides, and glycopeptides"	PA0779
"Degradation of proteins, peptides, and glycopeptides"	PA1242
"Degradation of proteins, peptides, and glycopeptides"	PA1249
"Degradation of proteins, peptides, and glycopeptides"	PA1304
"Degradation of proteins, peptides, and glycopeptides"	PA1486
"Degradation of proteins, peptides, and glycopeptides"	PA1801
"Degradation of proteins, peptides, and glycopeptides"	PA1802
"Degradation of proteins, peptides, and glycopeptides"	PA1803
"Degradation of proteins, peptides, and glycopeptides"	PA1871
"Degradation of proteins, peptides, and glycopeptides"	PA2189
"Degradation of proteins, peptides, and glycopeptides"	PA2253
"Degradation of proteins, peptides, and glycopeptides"	PA2393
"Degradation of proteins, peptides, and glycopeptides"	PA2617
"Degradation of proteins, peptides, and glycopeptides"	PA2620
"Degradation of proteins, peptides, and glycopeptides"	PA2621
"Degradation of proteins, peptides, and glycopeptides"	PA2922
"Degradation of proteins, peptides, and glycopeptides"	PA2939
"Degradation of proteins, peptides, and glycopeptides"	PA2973
"Degradation of proteins, peptides, and glycopeptides"	PA3083
"Degradation of proteins, peptides, and glycopeptides"	PA3257
"Degradation of proteins, peptides, and glycopeptides"	PA3326
"Degradation of proteins, peptides, and glycopeptides"	PA3649
"Degradation of proteins, peptides, and glycopeptides"	PA3724
"Degradation of proteins, peptides, and glycopeptides"	PA3831
"Degradation of proteins, peptides, and glycopeptides"	PA4048
"Degradation of proteins, peptides, and glycopeptides"	PA4171
"Degradation of proteins, peptides, and glycopeptides"	PA4175
"Degradation of proteins, peptides, and glycopeptides"	PA4336
"Degradation of proteins, peptides, and glycopeptides"	PA4344
"Degradation of proteins, peptides, and glycopeptides"	PA4370
"Degradation of proteins, peptides, and glycopeptides"	PA4498
"Degradation of proteins, peptides, and glycopeptides"	PA4541
"Degradation of proteins, peptides, and glycopeptides"	PA4751
"Degradation of proteins, peptides, and glycopeptides"	PA4941
"Degradation of proteins, peptides, and glycopeptides"	PA4965
"Degradation of proteins, peptides, and glycopeptides"	PA5053
"Degradation of proteins, peptides, and glycopeptides"	PA5080
"Degradation of proteins, peptides, and glycopeptides"	PA5134
"Degradation of proteins, peptides, and glycopeptides"	PA5224
"Degradation of proteins, peptides, and glycopeptides"	PA5440
Protein fate	Protein and peptide secretion and trafficking
Protein and peptide secretion and trafficking	PA0067
Protein and peptide secretion and trafficking	PA0076
Protein and peptide secretion and trafficking	PA0077
Protein and peptide secretion and trafficking	PA0078
Protein and peptide secretion and trafficking	PA0079
Protein and peptide secretion and trafficking	PA0080
Protein and peptide secretion and trafficking	PA0081
Protein and peptide secretion and trafficking	PA0082
Protein and peptide secretion and trafficking	PA0083
Protein and peptide secretion and trafficking	PA0084
Protein and peptide secretion and trafficking	PA0086
Protein and peptide secretion and trafficking	PA0087
Protein and peptide secretion and trafficking	PA0088
Protein and peptide secretion and trafficking	PA0089
Protein and peptide secretion and trafficking	PA0090
Protein and peptide secretion and trafficking	PA0328
Protein and peptide secretion and trafficking	PA0373
Protein and peptide secretion and trafficking	PA0677
Protein and peptide secretion and trafficking	PA0678
Protein and peptide secretion and trafficking	PA0679
Protein and peptide secretion and trafficking	PA0680
Protein and peptide secretion and trafficking	PA0681
Protein and peptide secretion and trafficking	PA0685
Protein and peptide secretion and trafficking	PA0686
Protein and peptide secretion and trafficking	PA0687
Protein and peptide secretion and trafficking	PA0768
Protein and peptide secretion and trafficking	PA1011
Protein and peptide secretion and trafficking	PA1246
Protein and peptide secretion and trafficking	PA1247
Protein and peptide secretion and trafficking	PA1248
Protein and peptide secretion and trafficking	PA1303
Protein and peptide secretion and trafficking	PA1475
Protein and peptide secretion and trafficking	PA1476
Protein and peptide secretion and trafficking	PA1477
Protein and peptide secretion and trafficking	PA1656
Protein and peptide secretion and trafficking	PA1657
Protein and peptide secretion and trafficking	PA1658
Protein and peptide secretion and trafficking	PA1659
Protein and peptide secretion and trafficking	PA1660
Protein and peptide secretion and trafficking	PA1661
Protein and peptide secretion and trafficking	PA1662
Protein and peptide secretion and trafficking	PA1665
Protein and peptide secretion and trafficking	PA1666
Protein and peptide secretion and trafficking	PA1667
Protein and peptide secretion and trafficking	PA1668
Protein and peptide secretion and trafficking	PA1669
Protein and peptide secretion and trafficking	PA1670
Protein and peptide secretion and trafficking	PA1671
Protein and peptide secretion and trafficking	PA1690
Protein and peptide secretion and trafficking	PA1691
Protein and peptide secretion and trafficking	PA1692
Protein and peptide secretion and trafficking	PA1693
Protein and peptide secretion and trafficking	PA1694
Protein and peptide secretion and trafficking	PA1696
Protein and peptide secretion and trafficking	PA1697
Protein and peptide secretion and trafficking	PA1698
Protein and peptide secretion and trafficking	PA1701
Protein and peptide secretion and trafficking	PA1703
Protein and peptide secretion and trafficking	PA1704
Protein and peptide secretion and trafficking	PA1705
Protein and peptide secretion and trafficking	PA1706
Protein and peptide secretion and trafficking	PA1707
Protein and peptide secretion and trafficking	PA1708
Protein and peptide secretion and trafficking	PA1709
Protein and peptide secretion and trafficking	PA1715
Protein and peptide secretion and trafficking	PA1716
Protein and peptide secretion and trafficking	PA1717
Protein and peptide secretion and trafficking	PA1719
Protein and peptide secretion and trafficking	PA1720
Protein and peptide secretion and trafficking	PA1722
Protein and peptide secretion and trafficking	PA1723
Protein and peptide secretion and trafficking	PA1725
Protein and peptide secretion and trafficking	PA1867
Protein and peptide secretion and trafficking	PA1868
Protein and peptide secretion and trafficking	PA1876
Protein and peptide secretion and trafficking	PA2065
Protein and peptide secretion and trafficking	PA2360
Protein and peptide secretion and trafficking	PA2361
Protein and peptide secretion and trafficking	PA2362
Protein and peptide secretion and trafficking	PA2363
Protein and peptide secretion and trafficking	PA2364
Protein and peptide secretion and trafficking	PA2365
Protein and peptide secretion and trafficking	PA2366
Protein and peptide secretion and trafficking	PA2368
Protein and peptide secretion and trafficking	PA2369
Protein and peptide secretion and trafficking	PA2370
Protein and peptide secretion and trafficking	PA2371
Protein and peptide secretion and trafficking	PA2378
Protein and peptide secretion and trafficking	PA2392
Protein and peptide secretion and trafficking	PA2470
Protein and peptide secretion and trafficking	PA2614
Protein and peptide secretion and trafficking	PA2672
Protein and peptide secretion and trafficking	PA2673
Protein and peptide secretion and trafficking	PA2674
Protein and peptide secretion and trafficking	PA2675
Protein and peptide secretion and trafficking	PA2676
Protein and peptide secretion and trafficking	PA2677
Protein and peptide secretion and trafficking	PA2862
Protein and peptide secretion and trafficking	PA2863
Protein and peptide secretion and trafficking	PA2866
Protein and peptide secretion and trafficking	PA2986
Protein and peptide secretion and trafficking	PA2987
Protein and peptide secretion and trafficking	PA2988
Protein and peptide secretion and trafficking	PA3006
Protein and peptide secretion and trafficking	PA3095
Protein and peptide secretion and trafficking	PA3096
Protein and peptide secretion and trafficking	PA3097
Protein and peptide secretion and trafficking	PA3098
Protein and peptide secretion and trafficking	PA3099
Protein and peptide secretion and trafficking	PA3100
Protein and peptide secretion and trafficking	PA3101
Protein and peptide secretion and trafficking	PA3102
Protein and peptide secretion and trafficking	PA3103
Protein and peptide secretion and trafficking	PA3104
Protein and peptide secretion and trafficking	PA3105
Protein and peptide secretion and trafficking	PA3221
Protein and peptide secretion and trafficking	PA3392
Protein and peptide secretion and trafficking	PA3404
Protein and peptide secretion and trafficking	PA3535
Protein and peptide secretion and trafficking	PA3648
Protein and peptide secretion and trafficking	PA3746
Protein and peptide secretion and trafficking	PA3800
Protein and peptide secretion and trafficking	PA3820
Protein and peptide secretion and trafficking	PA3821
Protein and peptide secretion and trafficking	PA3822
Protein and peptide secretion and trafficking	PA3842
Protein and peptide secretion and trafficking	PA3904
Protein and peptide secretion and trafficking	PA3906
Protein and peptide secretion and trafficking	PA4140
Protein and peptide secretion and trafficking	PA4243
Protein and peptide secretion and trafficking	PA4276
Protein and peptide secretion and trafficking	PA4403
Protein and peptide secretion and trafficking	PA4526
Protein and peptide secretion and trafficking	PA4545
Protein and peptide secretion and trafficking	PA4559
Protein and peptide secretion and trafficking	PA4668
Protein and peptide secretion and trafficking	PA4747
Protein and peptide secretion and trafficking	PA4765
Protein and peptide secretion and trafficking	PA4804
Protein and peptide secretion and trafficking	PA4813
Protein and peptide secretion and trafficking	PA4942
Protein and peptide secretion and trafficking	PA4974
Protein and peptide secretion and trafficking	PA5068
Protein and peptide secretion and trafficking	PA5069
Protein and peptide secretion and trafficking	PA5070
Protein and peptide secretion and trafficking	PA5128
Protein and peptide secretion and trafficking	PA5210
Protein and peptide secretion and trafficking	PA5568
Protein fate	Protein folding and stabilization
Protein folding and stabilization	PA0459
Protein folding and stabilization	PA0538
Protein folding and stabilization	PA0594
Protein folding and stabilization	PA0766
Protein folding and stabilization	PA0837
Protein folding and stabilization	PA1005
Protein folding and stabilization	PA1068
Protein folding and stabilization	PA1483
Protein folding and stabilization	PA1522
Protein folding and stabilization	PA1596
Protein folding and stabilization	PA1699
Protein folding and stabilization	PA1700
Protein folding and stabilization	PA1720
Protein folding and stabilization	PA1793
Protein folding and stabilization	PA1800
Protein folding and stabilization	PA1802
Protein folding and stabilization	PA1805
Protein folding and stabilization	PA1996
Protein folding and stabilization	PA2476
Protein folding and stabilization	PA2621
Protein folding and stabilization	PA2830
Protein folding and stabilization	PA3126
Protein folding and stabilization	PA3221
Protein folding and stabilization	PA3227
Protein folding and stabilization	PA3262
Protein folding and stabilization	PA3737
Protein folding and stabilization	PA3810
Protein folding and stabilization	PA3811
Protein folding and stabilization	PA3873
Protein folding and stabilization	PA4176
Protein folding and stabilization	PA4385
Protein folding and stabilization	PA4386
Protein folding and stabilization	PA4542
Protein folding and stabilization	PA4572
Protein folding and stabilization	PA4760
Protein folding and stabilization	PA4761
Protein folding and stabilization	PA4762
Protein folding and stabilization	PA4873
Protein folding and stabilization	PA5054
Protein folding and stabilization	PA5193
Protein folding and stabilization	PA5256
Protein fate	Protein modification and repair
Protein modification and repair	PA0019
Protein modification and repair	PA0341
Protein modification and repair	PA1122
Protein modification and repair	PA1548
Protein modification and repair	PA1678
Protein modification and repair	PA1832
Protein modification and repair	PA1919
Protein modification and repair	PA2748
Protein modification and repair	PA2783
Protein modification and repair	PA2827
Protein modification and repair	PA2853
Protein modification and repair	PA2978
Protein modification and repair	PA3257
Protein modification and repair	PA3624
Protein modification and repair	PA3657
Protein modification and repair	PA3984
Protein modification and repair	PA3997
Protein modification and repair	PA4280
Protein modification and repair	PA4558
Protein modification and repair	PA4664
Protein modification and repair	PA5018
Protein modification and repair	PA5134
Genetic Info processing	Protein synthesis
Protein synthesis	Other@Protein synthesis
Other@Protein synthesis	PA0771
Other@Protein synthesis	PA3327
Other@Protein synthesis	PA3460
Other@Protein synthesis	PA3799
Other@Protein synthesis	PA3982
Other@Protein synthesis	PA4566
Other@Protein synthesis	PA4672
Other@Protein synthesis	PA4768
Other@Protein synthesis	PA5471
Other@Protein synthesis	PA5492
Protein synthesis	Ribosomal proteins: synthesis and modification
Ribosomal proteins: synthesis and modification	PA0579
Ribosomal proteins: synthesis and modification	PA0916
Ribosomal proteins: synthesis and modification	PA1678
Ribosomal proteins: synthesis and modification	PA1769
Ribosomal proteins: synthesis and modification	PA1928
Ribosomal proteins: synthesis and modification	PA1943
Ribosomal proteins: synthesis and modification	PA2741
Ribosomal proteins: synthesis and modification	PA2742
Ribosomal proteins: synthesis and modification	PA2970
Ribosomal proteins: synthesis and modification	PA3049
Ribosomal proteins: synthesis and modification	PA3162
Ribosomal proteins: synthesis and modification	PA3600
Ribosomal proteins: synthesis and modification	PA3601
Ribosomal proteins: synthesis and modification	PA3656
Ribosomal proteins: synthesis and modification	PA3742
Ribosomal proteins: synthesis and modification	PA3745
Ribosomal proteins: synthesis and modification	PA3944
Ribosomal proteins: synthesis and modification	PA3945
Ribosomal proteins: synthesis and modification	PA4237
Ribosomal proteins: synthesis and modification	PA4239
Ribosomal proteins: synthesis and modification	PA4240
Ribosomal proteins: synthesis and modification	PA4241
Ribosomal proteins: synthesis and modification	PA4242
Ribosomal proteins: synthesis and modification	PA4244
Ribosomal proteins: synthesis and modification	PA4245
Ribosomal proteins: synthesis and modification	PA4246
Ribosomal proteins: synthesis and modification	PA4247
Ribosomal proteins: synthesis and modification	PA4248
Ribosomal proteins: synthesis and modification	PA4249
Ribosomal proteins: synthesis and modification	PA4250
Ribosomal proteins: synthesis and modification	PA4251
Ribosomal proteins: synthesis and modification	PA4252
Ribosomal proteins: synthesis and modification	PA4253
Ribosomal proteins: synthesis and modification	PA4254
Ribosomal proteins: synthesis and modification	PA4255
Ribosomal proteins: synthesis and modification	PA4256
Ribosomal proteins: synthesis and modification	PA4257
Ribosomal proteins: synthesis and modification	PA4258
Ribosomal proteins: synthesis and modification	PA4259
Ribosomal proteins: synthesis and modification	PA4260
Ribosomal proteins: synthesis and modification	PA4261
Ribosomal proteins: synthesis and modification	PA4262
Ribosomal proteins: synthesis and modification	PA4263
Ribosomal proteins: synthesis and modification	PA4264
Ribosomal proteins: synthesis and modification	PA4267
Ribosomal proteins: synthesis and modification	PA4268
Ribosomal proteins: synthesis and modification	PA4271
Ribosomal proteins: synthesis and modification	PA4272
Ribosomal proteins: synthesis and modification	PA4273
Ribosomal proteins: synthesis and modification	PA4274
Ribosomal proteins: synthesis and modification	PA4432
Ribosomal proteins: synthesis and modification	PA4433
Ribosomal proteins: synthesis and modification	PA4563
Ribosomal proteins: synthesis and modification	PA4567
Ribosomal proteins: synthesis and modification	PA4568
Ribosomal proteins: synthesis and modification	PA4671
Ribosomal proteins: synthesis and modification	PA4678
Ribosomal proteins: synthesis and modification	PA4741
Ribosomal proteins: synthesis and modification	PA4850
Ribosomal proteins: synthesis and modification	PA4932
Ribosomal proteins: synthesis and modification	PA4934
Ribosomal proteins: synthesis and modification	PA4935
Ribosomal proteins: synthesis and modification	PA5049
Ribosomal proteins: synthesis and modification	PA5197
Ribosomal proteins: synthesis and modification	PA5315
Ribosomal proteins: synthesis and modification	PA5316
Ribosomal proteins: synthesis and modification	PA5570
Protein synthesis	Translation factors
Translation factors	PA2071
Translation factors	PA2619
Translation factors	PA2743
Translation factors	PA2851
Translation factors	PA3653
Translation factors	PA3655
Translation factors	PA3757
Translation factors	PA3903
Translation factors	PA4005
Translation factors	PA4265
Translation factors	PA4266
Translation factors	PA4277
Translation factors	PA4463
Translation factors	PA4665
Translation factors	PA4744
Translation factors	PA4807
Translation factors	PA4840
Translation factors	PA4952
Translation factors	PA5117
Translation factors	PA5195
Translation factors	PA5470
Translation factors	PA5471.1
Protein synthesis	tRNA aminoacylation
tRNA aminoacylation	PA0008
tRNA aminoacylation	PA0009
tRNA aminoacylation	PA0018
tRNA aminoacylation	PA0668
tRNA aminoacylation	PA0903
tRNA aminoacylation	PA0956
tRNA aminoacylation	PA0963
tRNA aminoacylation	PA1794
tRNA aminoacylation	PA1795
tRNA aminoacylation	PA2612
tRNA aminoacylation	PA2739
tRNA aminoacylation	PA2740
tRNA aminoacylation	PA2744
tRNA aminoacylation	PA3134
tRNA aminoacylation	PA3482
tRNA aminoacylation	PA3580
tRNA aminoacylation	PA3700
tRNA aminoacylation	PA3802
tRNA aminoacylation	PA3834
tRNA aminoacylation	PA3987
tRNA aminoacylation	PA4138
tRNA aminoacylation	PA4439
tRNA aminoacylation	PA4482
tRNA aminoacylation	PA4483
tRNA aminoacylation	PA4484
tRNA aminoacylation	PA4560
tRNA aminoacylation	PA4808
tRNA aminoacylation	PA5051
tRNA aminoacylation	PA5079
Protein synthesis	tRNA and rRNA base modification
tRNA and rRNA base modification	PA0017
tRNA and rRNA base modification	PA0354
tRNA and rRNA base modification	PA0370
tRNA and rRNA base modification	PA0382
tRNA and rRNA base modification	PA0419
tRNA and rRNA base modification	PA0580
tRNA and rRNA base modification	PA0584
tRNA and rRNA base modification	PA0592
tRNA and rRNA base modification	PA0733
tRNA and rRNA base modification	PA0933
tRNA and rRNA base modification	PA0975
tRNA and rRNA base modification	PA1006
tRNA and rRNA base modification	PA1110
tRNA and rRNA base modification	PA1161
tRNA and rRNA base modification	PA1164
tRNA and rRNA base modification	PA1192
tRNA and rRNA base modification	PA1407
tRNA and rRNA base modification	PA1424
tRNA and rRNA base modification	PA1563
tRNA and rRNA base modification	PA1564
tRNA and rRNA base modification	PA1643
tRNA and rRNA base modification	PA1839
tRNA and rRNA base modification	PA2043
tRNA and rRNA base modification	PA2605
tRNA and rRNA base modification	PA2606
tRNA and rRNA base modification	PA2607
tRNA and rRNA base modification	PA2608
tRNA and rRNA base modification	PA2626
tRNA and rRNA base modification	PA2666
tRNA and rRNA base modification	PA2795
tRNA and rRNA base modification	PA2975
tRNA and rRNA base modification	PA3048
tRNA and rRNA base modification	PA3114
tRNA and rRNA base modification	PA3129
tRNA and rRNA base modification	PA3179
tRNA and rRNA base modification	PA3199
tRNA and rRNA base modification	PA3246
tRNA and rRNA base modification	PA3456
tRNA and rRNA base modification	PA3606
tRNA and rRNA base modification	PA3626
tRNA and rRNA base modification	PA3632
tRNA and rRNA base modification	PA3638
tRNA and rRNA base modification	PA3680
tRNA and rRNA base modification	PA3685
tRNA and rRNA base modification	PA3743
tRNA and rRNA base modification	PA3767
tRNA and rRNA base modification	PA3806
tRNA and rRNA base modification	PA3814
tRNA and rRNA base modification	PA3817
tRNA and rRNA base modification	PA3823
tRNA and rRNA base modification	PA3824
tRNA and rRNA base modification	PA3840
tRNA and rRNA base modification	PA3968
tRNA and rRNA base modification	PA3980
tRNA and rRNA base modification	PA4004
tRNA and rRNA base modification	PA4420
tRNA and rRNA base modification	PA4422
tRNA and rRNA base modification	PA4544
tRNA and rRNA base modification	PA4583
tRNA and rRNA base modification	PA4617
tRNA and rRNA base modification	PA4627
tRNA and rRNA base modification	PA4720
tRNA and rRNA base modification	PA4724
tRNA and rRNA base modification	PA4742
tRNA and rRNA base modification	PA4790
tRNA and rRNA base modification	PA4936
tRNA and rRNA base modification	PA4945
tRNA and rRNA base modification	PA4948
tRNA and rRNA base modification	PA4950
tRNA and rRNA base modification	PA5019
tRNA and rRNA base modification	PA5071
tRNA and rRNA base modification	PA5118
tRNA and rRNA base modification	PA5127
tRNA and rRNA base modification	PA5564
tRNA and rRNA base modification	PA5565
tRNA and rRNA base modification	PA5567
Genetic Info processing	Transcription
Transcription	Degradation of RNA
Degradation of RNA	PA0336
Degradation of RNA	PA2976
Degradation of RNA	PA4477
Degradation of RNA	PA4740
Degradation of RNA	PA4937
Transcription	DNA-dependent RNA polymerase
DNA-dependent RNA polymerase	PA4238
DNA-dependent RNA polymerase	PA4269
DNA-dependent RNA polymerase	PA4270
DNA-dependent RNA polymerase	PA5337
Transcription	RNA processing
RNA processing	PA0428
RNA processing	PA0455
RNA processing	PA0770
RNA processing	PA1294
RNA processing	PA1815
RNA processing	PA2806
RNA processing	PA2840
RNA processing	PA2861
RNA processing	PA3308
RNA processing	PA3466
RNA processing	PA3528
RNA processing	PA3642
RNA processing	PA3744
RNA processing	PA3861
RNA processing	PA3950
RNA processing	PA4585
RNA processing	PA4727
RNA processing	PA4743
RNA processing	PA5334
RNA processing	PA5569
Transcription	Transcription factors
Transcription factors	PA0032
Transcription factors	PA0037
Transcription factors	PA0048
Transcription factors	PA0056
Transcription factors	PA0120
Transcription factors	PA0123
Transcription factors	PA0133
Transcription factors	PA0149
Transcription factors	PA0150
Transcription factors	PA0152
Transcription factors	PA0155
Transcription factors	PA0159
Transcription factors	PA0163
Transcription factors	PA0167
Transcription factors	PA0181
Transcription factors	PA0191
Transcription factors	PA0217
Transcription factors	PA0218
Transcription factors	PA0225
Transcription factors	PA0233
Transcription factors	PA0236
Transcription factors	PA0243
Transcription factors	PA0248
Transcription factors	PA0253
Transcription factors	PA0268
Transcription factors	PA0272
Transcription factors	PA0275
Transcription factors	PA0279
Transcription factors	PA0289
Transcription factors	PA0294
Transcription factors	PA0306
Transcription factors	PA0367
Transcription factors	PA0376
Transcription factors	PA0403
Transcription factors	PA0416
Transcription factors	PA0424
Transcription factors	PA0436
Transcription factors	PA0448
Transcription factors	PA0471
Transcription factors	PA0472
Transcription factors	PA0475
Transcription factors	PA0477
Transcription factors	PA0479
Transcription factors	PA0491
Transcription factors	PA0515
Transcription factors	PA0527
Transcription factors	PA0528
Transcription factors	PA0533
Transcription factors	PA0535
Transcription factors	PA0547
Transcription factors	PA0564
Transcription factors	PA0576
Transcription factors	PA0610
Transcription factors	PA0611
Transcription factors	PA0652
Transcription factors	PA0675
Transcription factors	PA0676
Transcription factors	PA0701
Transcription factors	PA0707
Transcription factors	PA0708
Transcription factors	PA0739
Transcription factors	PA0762
Transcription factors	PA0763
Transcription factors	PA0764
Transcription factors	PA0765
Transcription factors	PA0780
Transcription factors	PA0784
Transcription factors	PA0791
Transcription factors	PA0797
Transcription factors	PA0815
Transcription factors	PA0816
Transcription factors	PA0828
Transcription factors	PA0831
Transcription factors	PA0839
Transcription factors	PA0864
Transcription factors	PA0873
Transcription factors	PA0876
Transcription factors	PA0877
Transcription factors	PA0893
Transcription factors	PA0907
Transcription factors	PA0942
Transcription factors	PA0964
Transcription factors	PA1015
Transcription factors	PA1067
Transcription factors	PA1097
Transcription factors	PA1109
Transcription factors	PA1128
Transcription factors	PA1136
Transcription factors	PA1138
Transcription factors	PA1141
Transcription factors	PA1142
Transcription factors	PA1145
Transcription factors	PA1182
Transcription factors	PA1184
Transcription factors	PA1196
Transcription factors	PA1201
Transcription factors	PA1223
Transcription factors	PA1226
Transcription factors	PA1229
Transcription factors	PA1235
Transcription factors	PA1261
Transcription factors	PA1264
Transcription factors	PA1269
Transcription factors	PA1283
Transcription factors	PA1285
Transcription factors	PA1290
Transcription factors	PA1300
Transcription factors	PA1301
Transcription factors	PA1309
Transcription factors	PA1312
Transcription factors	PA1315
Transcription factors	PA1328
Transcription factors	PA1351
Transcription factors	PA1359
Transcription factors	PA1363
Transcription factors	PA1399
Transcription factors	PA1403
Transcription factors	PA1413
Transcription factors	PA1422
Transcription factors	PA1430
Transcription factors	PA1455
Transcription factors	PA1484
Transcription factors	PA1490
Transcription factors	PA1504
Transcription factors	PA1520
Transcription factors	PA1526
Transcription factors	PA1539
Transcription factors	PA1544
Transcription factors	PA1570
Transcription factors	PA1599
Transcription factors	PA1603
Transcription factors	PA1619
Transcription factors	PA1627
Transcription factors	PA1630
Transcription factors	PA1653
Transcription factors	PA1663
Transcription factors	PA1713
